sampling.event,date,run.time,ona.fish,okr.section,reach,fork_length_cm,poh_cm,otolith,otolith_vial,total.age,european.age,age.sample.quality,aging.comments,origin,hatchery,sex,spawned,fecundity,dna_yn,dna_vial,dna.results,tagged_yn,tag.type,tag,comments,year,doy,flreg,fish
Deadpitch,11/4/2019,Week 6,19440049,Shingle Creek,NA,NA,33.5,2,19440049,3,1.1,n/a,NA,NS,unknown,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,308,42.3,Sockeye
Deadpitch,11/4/2019,Week 6,19440050,Shingle Creek,NA,NA,30,2,19440050,NA,n/a,n/a,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,308,37.9,Sockeye
Deadpitch,11/4/2019,Week 6,19440051,Shingle Creek,NA,NA,33,1,19440051,NA,n/a,n/a,NA,3.5,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,308,41.7,Sockeye
Deadpitch,11/4/2019,Week 6,19440052,Shingle Creek,NA,NA,37,2,19440052,4,1.2,n/a,NA,3.3.3,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,308,46.8,Sockeye
Deadpitch,11/8/2019,Week 6,19440053,Shingle Creek,NA,NA,31,2,19440053,3,1.1,n/a,NA,3.4.2,hatchery,F,S,n/a,Y,n/a,NA,Y,PIT,3DD.003D36469F,NA,2019,312,39.2,Sockeye
Deadpitch,11/8/2019,Week 6,19440054,Shingle Creek,NA,NA,30,2,19440054,3,1.1,n/a,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,312,37.9,Sockeye
Deadpitch,11/8/2019,Week 6,19440055,Shingle Creek,NA,NA,30.5,2,19440055,3,1.1,n/a,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,312,38.6,Sockeye
Deadpitch,11/8/2019,Week 6,19440056,Shingle Creek,NA,NA,39.5,2,19440056,4,2.1,n/a,NA,3.3.3,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,312,49.9,Sockeye
Deadpitch,11/14/2019,#N/A,19440057,Shingle Creek,NA,NA,31.5,2,19440057,3,1.1,n/a,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,318,39.8,Sockeye
Deadpitch,11/14/2019,#N/A,19440058,Shingle Creek,NA,NA,32,2,19440058,3,1.1,n/a,NA,3.5,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,318,40.5,Sockeye
Deadpitch,11/14/2019,#N/A,19440059,Shingle Creek,NA,NA,29.5,2,19440059,3,1.1,n/a,NA,3.4.2,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,318,37.3,Sockeye
Deadpitch,11/14/2019,#N/A,19440060,Shingle Creek,NA,NA,30.5,2,19440060,3,1.1,n/a,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2019,318,38.6,Sockeye
Deadpitch,10/13/2020,Week 3,20350001,Shingle Creek,NA,48.5,37.5,2,20350001,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,1 otolith deformed,2020,287,48.5,Sockeye
Deadpitch,10/13/2020,Week 3,20350002,Shingle Creek,NA,47,37,2,20350002,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,47,Sockeye
Deadpitch,10/13/2020,Week 3,20350003,Shingle Creek,NA,51,41,2,20350003,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,1 otolith broken,2020,287,51,Sockeye
Deadpitch,10/13/2020,Week 3,20350004,Shingle Creek,NA,49,38,2,20350004,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,49,Sockeye
Deadpitch,10/13/2020,Week 3,20350005,Shingle Creek,NA,47.5,36.5,2,20350005,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,47.5,Sockeye
Deadpitch,10/13/2020,Week 3,20350006,Shingle Creek,NA,44.5,35.5,2,20350006,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,44.5,Sockeye
Deadpitch,10/13/2020,Week 3,20350007,Shingle Creek,NA,46.5,37.5,2,20350007,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,46.5,Sockeye
Deadpitch,10/13/2020,Week 3,20350008,Shingle Creek,NA,50,40,2,20350008,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,50,Sockeye
Deadpitch,10/13/2020,Week 3,20350009,Shingle Creek,NA,52,41,2,20350009,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,1 otolith deformed,2020,287,52,Sockeye
Deadpitch,10/13/2020,Week 3,20350010,Shingle Creek,NA,50,39,2,20350010,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,50,Sockeye
Deadpitch,10/13/2020,Week 3,20350011,Shingle Creek,NA,51.5,40,2,20350011,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,51.5,Sockeye
Deadpitch,10/13/2020,Week 3,20350012,Shingle Creek,NA,52,41,2,20350012,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,52,Sockeye
Deadpitch,10/13/2020,Week 3,20350013,Shingle Creek,NA,50.5,40,2,20350013,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,287,50.5,Sockeye
Deadpitch,10/13/2020,Week 3,20350014,Shingle Creek,NA,53,40,2,20350014,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,both otoliths deformed,2020,287,53,Sockeye
Deadpitch,10/19/2020,Week 4,20350015,Shingle Creek,NA,45,36.5,2,20350015,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,45,Sockeye
Deadpitch,10/19/2020,Week 4,20350016,Shingle Creek,NA,50,39,2,20350016,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,50,Sockeye
Deadpitch,10/19/2020,Week 4,20350017,Shingle Creek,NA,51,41,2,20350017,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,51,Sockeye
Deadpitch,10/19/2020,Week 4,20350018,Shingle Creek,NA,49,38.5,2,20350018,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,49,Sockeye
Deadpitch,10/19/2020,Week 4,20350019,Shingle Creek,NA,44.5,36.5,2,20350019,4,1.2,NA,NA,3.4.1,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,44.5,Sockeye
Deadpitch,10/19/2020,Week 4,20350020,Shingle Creek,NA,48,41,2,20350020,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,48,Sockeye
Deadpitch,10/19/2020,Week 4,20350021,Shingle Creek,NA,49,39,2,20350021,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,49,Sockeye
Deadpitch,10/19/2020,Week 4,20350022,Shingle Creek,NA,49,39,2,20350022,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,49,Sockeye
Deadpitch,10/19/2020,Week 4,20350023,Shingle Creek,NA,46.5,38.5,2,20350023,4,1.2,NA,NA,3.4.2,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,46.5,Sockeye
Deadpitch,10/19/2020,Week 4,20350024,Shingle Creek,NA,54.5,43,2,20350024,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,54.5,Sockeye
Deadpitch,10/19/2020,Week 4,20350025,Shingle Creek,NA,49,39,2,20350025,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,49,Sockeye
Deadpitch,10/19/2020,Week 4,20350026,Shingle Creek,NA,47,37,2,20350026,4,1.2,NA,NA,3.4.1,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,47,Sockeye
Deadpitch,10/19/2020,Week 4,20350027,Shingle Creek,NA,50,42.5,2,20350027,4,1.2,NA,NA,3.4.2,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,50,Sockeye
Deadpitch,10/19/2020,Week 4,20350028,Shingle Creek,NA,46,38,2,20350028,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,46,Sockeye
Deadpitch,10/19/2020,Week 4,20350029,Shingle Creek,NA,52,42.5,2,20350029,4,1.2,NA,NA,3.4.2,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,52,Sockeye
Deadpitch,10/19/2020,Week 4,20350030,Shingle Creek,NA,48.5,39,2,20350030,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,48.5,Sockeye
Deadpitch,10/19/2020,Week 4,20350031,Shingle Creek,NA,47.5,38.5,2,20350031,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,47.5,Sockeye
Deadpitch,10/19/2020,Week 4,20350032,Shingle Creek,NA,49.5,40,2,20350032,4,1.2,NA,NA,3.4.1,hatchery,F,S,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,49.5,Sockeye
Deadpitch,10/19/2020,Week 4,20350033,Shingle Creek,NA,58,39.5,2,20350033,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,58,Sockeye
Deadpitch,10/19/2020,Week 4,20350034,Shingle Creek,NA,48,39,2,20350034,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,48,Sockeye
Deadpitch,10/19/2020,Week 4,20350035,Shingle Creek,NA,48.5,39,2,20350035,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,293,48.5,Sockeye
Deadpitch,11/3/2020,Week 6,20350036,Shingle Creek,NA,12.6,NA,2,20350036,NA,n/a,NA,NA,NS,unknown,unk,n/a,n/a,Y,n/a,NA,N,n/a,n/a,NA,2020,308,12.6,Kokanee
Deadpitch,10/22/2020,Week 4,20350036,Shingle Creek,NA,NA,37,2,20350036,4,1.2,NA,NA,NS,unknown,M,n/a,n/a,Y,20350036,NA,N,n/a,n/a,NA,2020,296,46.8,Sockeye
Deadpitch,10/22/2020,Week 4,20350037,Shingle Creek,NA,NA,39,2,20350037,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350037,NA,N,n/a,n/a,NA,2020,296,49.3,Sockeye
Deadpitch,10/22/2020,Week 4,20350038,Shingle Creek,NA,NA,38.5,2,20350038,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350038,NA,N,n/a,n/a,NA,2020,296,48.6,Sockeye
Deadpitch,10/22/2020,Week 4,20350039,Shingle Creek,NA,NA,40.5,2,20350039,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350039,NA,N,n/a,n/a,NA,2020,296,51.2,Sockeye
Deadpitch,10/22/2020,Week 4,20350040,Shingle Creek,NA,47.5,36.5,2,20350040,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350040,NA,N,n/a,n/a,NA,2020,296,47.5,Sockeye
Deadpitch,10/22/2020,Week 4,20350041,Shingle Creek,NA,NA,43.5,2,20350041,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350041,NA,N,n/a,n/a,NA,2020,296,55,Sockeye
Deadpitch,10/22/2020,Week 4,20350042,Shingle Creek,NA,46.5,37.5,2,20350042,NA,n/a,NA,NA,NS,unknown,F,N,n/a,Y,20350042,NA,N,n/a,n/a,NA,2020,296,46.5,Sockeye
Deadpitch,10/22/2020,Week 4,20350043,Shingle Creek,NA,NA,38.5,2,20350043,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350043,NA,N,n/a,n/a,NA,2020,296,48.6,Sockeye
Deadpitch,10/22/2020,Week 4,20350044,Shingle Creek,NA,NA,37,2,20350044,NA,n/a,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350044,NA,N,n/a,n/a,NA,2020,296,46.8,Sockeye
Deadpitch,10/22/2020,Week 4,20350045,Shingle Creek,NA,NA,37,2,20350045,4,1.2,NA,NA,3.5,hatchery,F,S,n/a,Y,20350045,NA,N,n/a,n/a,NA,2020,296,46.8,Sockeye
Deadpitch,10/22/2020,Week 4,20350046,Shingle Creek,NA,NA,34,2,20350046,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350046,NA,N,n/a,n/a,NA,2020,296,43,Sockeye
Deadpitch,10/22/2020,Week 4,20350047,Shingle Creek,NA,48,37.5,2,20350047,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350047,NA,N,n/a,n/a,NA,2020,296,48,Sockeye
Deadpitch,10/22/2020,Week 4,20350048,Shingle Creek,NA,49,38,2,20350048,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350048,NA,N,n/a,n/a,NA,2020,296,49,Sockeye
Deadpitch,10/22/2020,Week 4,20350049,Shingle Creek,NA,NA,37.5,2,20350049,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350049,NA,N,n/a,n/a,NA,2020,296,47.4,Sockeye
Deadpitch,10/22/2020,Week 4,20350050,Shingle Creek,NA,NA,39.5,2,20350050,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350050,NA,N,n/a,n/a,NA,2020,296,49.9,Sockeye
Deadpitch,10/22/2020,Week 4,20350051,Shingle Creek,NA,NA,36,2,20350051,NA,n/a,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350051,NA,N,n/a,n/a,both otoliths deformed,2020,296,45.5,Sockeye
Deadpitch,10/22/2020,Week 4,20350052,Shingle Creek,NA,NA,36,2,20350052,4,2.1,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350052,NA,N,n/a,n/a,NA,2020,296,45.5,Sockeye
Deadpitch,10/22/2020,Week 4,20350053,Shingle Creek,NA,NA,37,2,20350053,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350053,NA,N,n/a,n/a,NA,2020,296,46.8,Sockeye
Deadpitch,10/22/2020,Week 4,20350054,Shingle Creek,NA,NA,36,2,20350054,4,1.2,NA,NA,3.5,hatchery,F,S,n/a,Y,20350054,NA,N,n/a,n/a,1 otolith deformed,2020,296,45.5,Sockeye
Deadpitch,10/22/2020,Week 4,20350055,Shingle Creek,NA,NA,36,2,20350055,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350055,NA,N,n/a,n/a,NA,2020,296,45.5,Sockeye
Deadpitch,11/3/2020,Week 6,20350056,Shingle Creek,NA,NA,38,2,20350056,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350056,NA,N,n/a,n/a,NA,2020,308,48,Sockeye
Deadpitch,11/3/2020,Week 6,20350057,Shingle Creek,NA,NA,39.5,2,20350057,4,1.2,NA,NA,3.4.1,hatchery,F,S,n/a,Y,20350057,NA,N,n/a,n/a,NA,2020,308,49.9,Sockeye
Deadpitch,11/3/2020,Week 6,20350058,Shingle Creek,NA,NA,40,2,20350058,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350058,NA,Y,Spaghetti,5235,NA,2020,308,50.5,Sockeye
Deadpitch,11/3/2020,Week 6,20350059,Shingle Creek,NA,NA,42,2,20350059,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350059,NA,N,n/a,n/a,NA,2020,308,53.1,Sockeye
Deadpitch,11/3/2020,Week 6,20350060,Shingle Creek,NA,NA,36.5,2,20350060,4,1.2,NA,NA,3.4.1,hatchery,F,N,n/a,Y,20350060,NA,N,n/a,n/a,NA,2020,308,46.1,Sockeye
Deadpitch,11/3/2020,Week 6,20350061,Shingle Creek,NA,NA,39.5,2,20350061,4,1.2,NA,NA,3.5,hatchery,F,S,n/a,Y,20350061,NA,N,n/a,n/a,NA,2020,308,49.9,Sockeye
Deadpitch,11/3/2020,Week 6,20350062,Shingle Creek,NA,NA,38.5,1,20350062,4,1.2,NA,NA,NS,unknown,F,N,n/a,Y,20350062,NA,N,n/a,n/a,NA,2020,308,48.6,Sockeye
Deadpitch,11/3/2020,Week 6,20350063,Shingle Creek,NA,NA,40.5,2,20350063,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350063,NA,N,n/a,n/a,NA,2020,308,51.2,Sockeye
Deadpitch,11/3/2020,Week 6,20350064,Shingle Creek,NA,NA,24,1,20350064,3,3,NA,NA,Unmarked,natural,M,n/a,n/a,Y,20350064,NA,N,n/a,n/a,NA,2020,308,30.4,Kokanee
Deadpitch,11/3/2020,Week 6,20350065,Shingle Creek,NA,NA,39.5,2,20350065,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350065,NA,N,n/a,n/a,NA,2020,308,49.9,Sockeye
Deadpitch,11/3/2020,Week 6,20350066,Shingle Creek,NA,NA,35,2,20350066,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,20350066,NA,N,n/a,n/a,NA,2020,308,44.2,Sockeye
Deadpitch,11/3/2020,Week 6,20350067,Shingle Creek,NA,NA,38,2,20350067,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350067,NA,N,n/a,n/a,NA,2020,308,48,Sockeye
Deadpitch,11/3/2020,Week 6,20350068,Shingle Creek,NA,NA,40,2,20350068,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350068,NA,N,n/a,n/a,NA,2020,308,50.5,Sockeye
Deadpitch,11/3/2020,Week 6,20350069,Shingle Creek,NA,NA,38.5,2,20350069,4,1.2,NA,NA,3.4.1,hatchery,F,S,n/a,Y,20350069,NA,N,n/a,n/a,NA,2020,308,48.6,Sockeye
Deadpitch,11/3/2020,Week 6,20350070,Shingle Creek,NA,NA,37.5,2,20350070,4,1.2,NA,NA,3.5,hatchery,F,S,n/a,Y,20350070,NA,N,n/a,n/a,NA,2020,308,47.4,Sockeye
Deadpitch,11/3/2020,Week 6,20350071,Shingle Creek,NA,NA,38.5,2,20350071,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350071,NA,N,n/a,n/a,NA,2020,308,48.6,Sockeye
Deadpitch,11/3/2020,Week 6,20350072,Shingle Creek,NA,NA,36.5,2,20350072,4,1.2,NA,NA,3.5,hatchery,F,P,n/a,Y,20350072,NA,N,n/a,n/a,NA,2020,308,46.1,Sockeye
Deadpitch,11/3/2020,Week 6,20350073,Shingle Creek,NA,NA,42,2,20350073,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350073,NA,N,n/a,n/a,NA,2020,308,53.1,Sockeye
Deadpitch,11/3/2020,Week 6,20350074,Shingle Creek,NA,NA,39,1,20350074,4,1.2,NA,NA,NS,unknown,F,S,n/a,Y,20350074,NA,N,n/a,n/a,NA,2020,308,49.3,Sockeye
Deadpitch,11/3/2020,Week 6,20350075,Shingle Creek,NA,NA,40.5,2,20350075,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,20350075,NA,N,n/a,n/a,NA,2020,308,51.2,Sockeye
Deadpitch,11/3/2020,Week 6,20350076,Shingle Creek,NA,NA,40.5,1,20350076,4,1.2,NA,NA,NS,unknown,F,S,n/a,Y,20350076,NA,N,n/a,n/a,NA,2020,308,51.2,Sockeye
Deadpitch,11/3/2020,Week 6,20350077,Shingle Creek,NA,NA,33,2,20350077,3,1.1,NA,NA,4.3.2,hatchery,M,n/a,n/a,Y,20350077,NA,N,n/a,n/a,NA,2020,308,41.7,Sockeye
Deadpitch,11/3/2020,Week 6,20350078,Shingle Creek,NA,NA,36.5,2,20350078,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350078,NA,N,n/a,n/a,NA,2020,308,46.1,Sockeye
Deadpitch,11/3/2020,Week 6,20350079,Shingle Creek,NA,NA,38.5,2,20350079,NA,n/a,NA,NA,NS,unknown,F,S,n/a,Y,20350079,NA,N,n/a,n/a,NA,2020,308,48.6,Sockeye
Deadpitch,11/3/2020,Week 6,20350080,Shingle Creek,NA,NA,35.5,2,20350080,4,1.2,NA,NA,3.5,hatchery,F,P,n/a,Y,20350080,NA,N,n/a,n/a,NA,2020,308,44.9,Sockeye
Deadpitch,11/3/2020,Week 6,20350081,Shingle Creek,NA,46,37,2,20350081,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350081,NA,N,n/a,n/a,NA,2020,308,46,Sockeye
Deadpitch,11/3/2020,Week 6,20350082,Shingle Creek,NA,NA,37,2,20350082,4,1.2,NA,NA,3.4.2,hatchery,F,S,n/a,Y,20350082,NA,N,n/a,n/a,NA,2020,308,46.8,Sockeye
Deadpitch,11/3/2020,Week 6,20350083,Shingle Creek,NA,NA,39,2,20350083,4,1.2,NA,NA,3.5,hatchery,F,S,n/a,Y,20350083,NA,N,n/a,n/a,NA,2020,308,49.3,Sockeye
Deadpitch,11/3/2020,Week 6,20350084,Shingle Creek,NA,NA,23.5,2,20350084,4,4,NA,NA,Unmarked,natural,M,n/a,n/a,Y,20350084,NA,N,n/a,n/a,NA,2020,308,29.7,Kokanee
Deadpitch,11/3/2020,Week 6,20350085,Shingle Creek,NA,NA,40.5,2,20350085,4,1.2,NA,NA,3.5,hatchery,F,S,n/a,Y,20350085,NA,Y,PIT,3DD.003D53B3E7,NA,2020,308,51.2,Sockeye
Deadpitch,11/3/2020,Week 6,20350086,Shingle Creek,NA,NA,39,2,20350086,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350086,NA,Y,Spaghetti,5206,radio tag?,2020,308,49.3,Sockeye
Deadpitch,11/3/2020,Week 6,20350087,Shingle Creek,NA,NA,42,2,20350087,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,20350087,NA,N,n/a,n/a,NA,2020,308,53.1,Sockeye
Deadpitch,11/3/2020,Week 6,20350088,Shingle Creek,NA,NA,39.5,1,20350088,4,1.2,NA,NA,NS,unknown,F,N,n/a,Y,20350088,NA,N,n/a,n/a,NA,2020,308,49.9,Sockeye
Deadpitch,11/3/2020,Week 6,20350089,Shingle Creek,NA,NA,40.5,2,20350089,4,1.2,NA,NA,NS,unknown,M,n/a,n/a,Y,20350089,NA,N,n/a,n/a,1 otolith deformed,2020,308,51.2,Sockeye
Deadpitch,11/3/2020,Week 6,20350090,Shingle Creek,NA,NA,41,2,20350090,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350090,NA,N,n/a,n/a,NA,2020,308,51.8,Sockeye
Deadpitch,11/3/2020,Week 6,20350091,Shingle Creek,NA,NA,39,2,20350091,4,1.2,NA,NA,3.4.2,hatchery,F,N,n/a,Y,20350091,NA,N,n/a,n/a,NA,2020,308,49.3,Sockeye
Deadpitch,11/3/2020,Week 6,20350092,Shingle Creek,NA,NA,42.5,2,20350092,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350092,NA,N,n/a,n/a,NA,2020,308,53.7,Sockeye
Deadpitch,11/3/2020,Week 6,20350093,Shingle Creek,NA,NA,39,2,20350093,4,1.2,NA,NA,3.5,hatchery,F,P,n/a,Y,20350093,NA,N,n/a,n/a,NA,2020,308,49.3,Sockeye
Deadpitch,11/3/2020,Week 6,20350094,Shingle Creek,NA,NA,38,2,20350094,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350094,NA,N,n/a,n/a,NA,2020,308,48,Sockeye
Deadpitch,11/3/2020,Week 6,20350095,Shingle Creek,NA,NA,35.5,2,20350095,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350095,NA,N,n/a,n/a,NA,2020,308,44.9,Sockeye
Deadpitch,11/3/2020,Week 6,20350096,Shingle Creek,NA,NA,41.5,2,20350096,4,1.2,NA,NA,3.4.2,hatchery,F,P,n/a,Y,20350096,NA,N,n/a,n/a,NA,2020,308,52.4,Sockeye
Deadpitch,11/3/2020,Week 6,20350097,Shingle Creek,NA,NA,40,2,20350097,NA,n/a,NA,NA,NS,unknown,M,n/a,n/a,Y,20350097,NA,N,n/a,n/a,otoliths broken,2020,308,50.5,Sockeye
Deadpitch,11/3/2020,Week 6,20350098,Shingle Creek,NA,NA,38.5,2,20350098,4,1.2,NA,NA,3.5,hatchery,F,N,n/a,Y,20350098,NA,N,n/a,n/a,NA,2020,308,48.6,Sockeye
Deadpitch,11/3/2020,Week 6,20350099,Shingle Creek,NA,NA,43,2,20350099,4,1.2,NA,NA,3.4.1,hatchery,M,n/a,n/a,Y,20350099,NA,N,n/a,n/a,NA,2020,308,54.3,Sockeye
Deadpitch,11/3/2020,Week 6,20350100,Shingle Creek,NA,NA,41.5,2,20350100,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350100,NA,N,n/a,n/a,NA,2020,308,52.4,Sockeye
Deadpitch,11/3/2020,Week 6,20350101,Shingle Creek,NA,NA,38.5,2,20350101,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350101,NA,N,n/a,n/a,NA,2020,308,48.6,Sockeye
Deadpitch,11/3/2020,Week 6,20350102,Shingle Creek,NA,NA,37.5,2,20350102,4,1.2,NA,NA,3.5,hatchery,F,P,n/a,Y,20350102,NA,N,n/a,n/a,NA,2020,308,47.4,Sockeye
Deadpitch,11/3/2020,Week 6,20350103,Shingle Creek,NA,NA,37,2,20350103,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350103,NA,Y,Spaghetti,5236,NA,2020,308,46.8,Sockeye
Deadpitch,11/3/2020,Week 6,20350104,Shingle Creek,NA,NA,39,2,20350104,4,1.2,NA,NA,3.5,hatchery,M,n/a,n/a,Y,20350104,NA,N,n/a,n/a,NA,2020,308,49.3,Sockeye
Deadpitch,11/3/2020,Week 6,20350105,Shingle Creek,NA,NA,39.5,2,20350105,4,1.2,NA,NA,3.4.1,hatchery,F,S,n/a,Y,20350105,NA,N,n/a,n/a,NA,2020,308,49.9,Sockeye
Deadpitch,11/10/2020,Week 7,20350106,Shingle Creek,NA,NA,37.5,2,20350106,4,1.2,NA,NA,3.4.1,hatchery,F,S,n/a,Y,20350106,NA,N,n/a,n/a,NA,2020,315,47.4,Sockeye
Deadpitch,11/10/2020,Week 7,20350107,Shingle Creek,NA,NA,40,2,20350107,4,1.2,NA,NA,3.4.2,hatchery,M,n/a,n/a,Y,20350107,NA,N,n/a,n/a,NA,2020,315,50.5,Sockeye
